cell,nCounts,nFeatures
1902,863,657
1903,497,344
1904,668,450
1905,949,727
1906,652,504
1907,392,227
1908,949,755
1909,630,466
1910,2455,1761
1911,425,319
1912,549,434
1913,625,476
1914,576,410
1915,227,171
1916,243,203
1917,2508,1791
1918,666,489
1919,842,579
1920,841,635
1921,682,549
1922,1236,899
1923,412,322
1924,327,283
1925,446,402
1926,838,693
1927,862,655
1928,587,470
1929,276,222
1930,459,429
1931,448,351
1932,579,455
1933,631,494
1934,521,422
1935,414,333
1936,369,275
1937,537,420
1938,1716,1183
1939,594,462
1940,249,212
1941,457,373
1942,725,545
1943,553,423
1944,264,204
1945,618,486
1946,316,272
1947,408,337
1948,453,350
1949,629,479
1950,310,229
1951,329,277
1952,359,312
1953,1894,1370
1954,392,287
1955,600,349
1956,441,343
1957,471,358
1958,1273,932
1959,641,527
1960,316,265
1961,423,339
1962,571,438
1963,607,432
1964,661,496
1965,644,512
1966,681,463
1967,861,646
1968,478,313
1969,417,356
1970,2015,1460
1971,1032,766
1972,995,750
1973,664,459
1974,631,484
1975,577,425
1976,504,414
1977,1876,1261
1978,1060,817
1979,633,521
1980,778,619
1981,1211,954
1982,435,334
1983,251,203
1984,1276,973
1985,399,313
1986,833,576
1987,298,200
1988,867,664
1989,818,611
1990,633,448
1991,838,665
1992,475,336
1993,549,458
1994,499,429
1995,1323,1008
1996,358,263
1997,1306,1008
1998,331,268
1999,1114,788
2000,315,213
2001,1378,1005
2002,892,591
2003,438,327
2004,608,443
2005,266,228
2006,589,405
2007,616,455
2008,344,253
2009,1129,860
2010,1365,1021
2011,584,461
2012,559,437
2013,1272,982
2014,723,489
2015,1353,1017
2016,420,346
2017,1277,965
2018,860,645
2019,518,416
2020,1338,1018
2021,474,326
2022,498,418
2023,905,638
2024,1269,981
2025,1060,800
2026,594,496
2027,368,250
2028,418,321
2029,836,654
2030,316,227
2031,653,515
2032,416,256
2033,368,307
2034,602,478
2035,265,244
2036,4144,3065
2037,660,565
2038,256,232
2039,310,239
2040,613,470
2041,357,279
2042,809,611
2043,1919,1449
2044,1310,1000
2045,699,452
2046,352,308
2047,994,802
2048,573,430
2049,601,409
2050,531,401
2051,375,309
2052,826,630
2053,426,342
2054,1241,898
2055,831,661
